"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","mites_3mon","mites_7mon","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM2828-28_83",3,83,7,11,"test"," (Operator: lizbethpino, Time: )","SM2828-28","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",4,1,39.9526583448913,50,40.625,6,100,40.625,16.2307674526121,NA,19.5,NA,4,1,29,NA,10,20,3,190,30,6,NA,NA,3,1,1,3,NA,4975,649,2,20,1,3,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM3106-14_79",3,79,6,11,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",3,1,32.9437802349689,90,30,6,80,30,9.88313407049067,NA,14.4,NA,4,1,25,NA,8,20,4,210,30,6,NA,NA,1,1,2,2,NA,4800,459,2,16,1,3,1,3
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM3387-40_67",3,67,3,10,"test"," (Operator: lizbethpino, Time: )","SM3387-40","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",3,1,35.1204176334107,120,20.2083333333333,6,100,20.2083333333333,7.09725106341841,NA,9.7,NA,4,1,12,NA,10,20,3,220,30,6,NA,NA,3,1,2,3,NA,4825,515,2,20,1,3,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM3464-29_63",3,63,4,10,"test"," (Operator: lizbethpino, Time: )","SM3464-29","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",2,1,33.0163716814159,120,53.5416666666667,6,100,53.5416666666667,17.6775156710914,NA,25.7,NA,4,1,39,NA,10,20,3,220,30,6,NA,NA,2,1,2,2,NA,4875,468,1,20,1,2,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM3559-11_57",3,57,1,9,"test"," (Operator: lizbethpino, Time: )","SM3559-11","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",3,1,40.1197841726618,80,42.5,6,100,42.5,17.0509082733813,NA,20.4,NA,4,1,30,NA,10,20,4,180,30,6,NA,NA,2,1,2,3,NA,4800,630,0,20,1,3,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM3638-18_76",3,76,5,12,"test"," (Operator: lizbethpino, Time: )","SM3638-18","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",4,1,33.5157686212361,110,26.0416666666667,6,100,26.0416666666667,8.72806474511357,NA,12.5,NA,3,1,23,NA,8,20,4,180,10,6,NA,NA,2,1,2,3,NA,4900,483,0,20,1,2,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM3640-20_84",3,84,7,12,"test"," (Operator: lizbethpino, Time: )","SM3640-20","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",3,1,37.9200742159444,170,30.8333333333333,6,95,30.8333333333333,11.6920228832495,NA,14.8,NA,4,1,20,NA,8,20,4,200,20,6,NA,NA,3,1,2,3,NA,4750,573,1,19,1,2,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM3641-2_74",3,74,5,10,"test"," (Operator: lizbethpino, Time: )","SM3641-2","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",3,1,39.4668458781362,160,28.3333333333333,6,95,28.3333333333333,11.1822729988053,NA,13.6,NA,4,1,19,NA,10,20,3,220,30,6,NA,NA,3,1,2,3,NA,4800,615,1,19,1,3,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia","Caiseli,Caiselli,CAISELLI","202157DVGXE_polo_rep3_SMB2446-2_60",3,60,1,12,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",0,1,35.8590681988508,270,31.0416666666667,6,100,31.0416666666667,11.1312524200599,NA,14.9,NA,3,1,20,NA,10,20,2,270,30,6,NA,NA,3,1,2,2,NA,4500,497,5,20,1,2,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia","Tai8","202157DVGXE_polo_rep3_TAI8_65",3,65,3,12,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",2,1,26.240089323692,120,42.7083333333333,6,95,42.7083333333333,11.2067048153268,NA,20.5,NA,3,1,20,NA,8,20,4,180,20,6,NA,NA,1,1,2,2,NA,5000,298,0,19,1,2,1,4
2021,"202158DVGXE_momi","202158DVGXE_momi",5.2,3.5,"2021-August-21","2022-August-27","Momil. Cordoba, Colombia",NA,"202158DVGXE_momi_rep1_CG1141-1_12",1,12,2,3,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",1,NA,39.3594193869922,260,29.6703296703297,6,100,29.6703296703297,11.6780694884482,NA,16.2,NA,5,1,12,NA,NA,20,2,300,60,6,NA,NA,3,1,2,2,NA,4600,587,0,20,1,2,1,NA
2021,"202158DVGXE_momi","202158DVGXE_momi",5.2,3.5,"2021-August-21","2022-August-27","Momil. Cordoba, Colombia",NA,"202158DVGXE_momi_rep1_CM4919-1_24",1,24,4,5,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,36.9492199687987,310,40.1098901098901,6,100,40.1098901098901,14.8202915259467,NA,21.9,NA,5,1,26,NA,NA,20,1,310,40,6,NA,NA,3,1,1,2,NA,4350,504,1,20,1,3,1,NA
2021,"202158DVGXE_momi","202158DVGXE_momi",5.2,3.5,"2021-August-21","2022-August-27","Momil. Cordoba, Colombia",NA,"202158DVGXE_momi_rep1_CM9456-12_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,37.3711403801267,240,14.4688644688645,6,100,14.4688644688645,5.40717965206961,NA,7.9,NA,2,1,17,NA,NA,20,4,240,10,6,NA,NA,3,1,2,2,NA,3400,401,1,20,2,3,1,NA
